X,Y,osm_id,building,power,amenity,brand,name,layer,shop,tourism,tower:type,access,addr:housenumber,leisure,office,substation,cuisine,brand:wikipedia,brand:wikidata,takeaway,smoking,wheelchair,old_name,building:colour,addr:city,building:levels,roof:colour,roof:shape,roof:orientation,addr:street,addr:postcode,roof:material,height,unisex,townhall:type,status,internet_access,emergency,roof:height,building:height,surveillance,surveillance_1,craft,alt_name
-8.66493625404322,41.2802837189638,407077850,yes,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
-8.6644466,41.27983015,397546802,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66466537358438,41.2800735481856,397546799,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66444387460709,41.2799622004128,397546801,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66460360776986,41.2804015919688,331485636,roof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66438625,41.2801458,397546800,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6641974,41.28016065,397546803,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66417793444364,41.2803933197207,332105296,school,,,,escola antiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66463298501518,41.2805919045916,331485624,school,,,,EB1-JI de Mosteiró,,,,,,1040,,,,,,,,,,,white,Mosteiró,2,light brown,,,Rua Central,,,,,,,,,,,,,,
-8.66397563731959,41.2801666496014,397618253,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66382686177045,41.2801220592443,397618254,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6636388,41.2801852,397618255,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66339655184878,41.2802028000534,397618256,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66327675847429,41.280204249664,397618257,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66308056264103,41.2802082000389,397618258,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6629090072913,41.280218048263,397618259,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66278329070956,41.2802382374684,397618260,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66174460525962,41.2779140821479,438533359,house,,,,,,,,,,315,,,,,,,,,,,,Mosteiró,2,,,,Rua de Vila Verde,4485-912,,,,,,,,,,,,,
-8.65860426987451,41.2782622552991,332105064,house,,,,,,,,,,76,,,,,,,,,,,,Mosteiró,1,,,,Rua de Aldeia Nova,4485-910,,,,,,,,,,,,,
-8.65802617254407,41.2781886097745,332105062,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65801946116981,41.2783213242218,397546818,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66065297492007,41.2785673618834,332105453,house,,,,,,,,,,191,,,,,,,,,,,,Mosteiró,2,,,,Rua de Vila Verde,4485-912,,,,,,,,,,,,,
-8.66033801996787,41.2787211651554,332105423,house,,,,,,,,,,191,,,,,,,,,,,,Mosteiró,1,,,,Rua de Vila Verde,4485-912,,,,,,,,,,,,,
-8.66058692996528,41.278832414416,332105460,house,,,,,,,,,,,,,,,,,,,,,,Mosteiró,,,,,Rua de Vila Verde,4485-912,,,,,abandoned,,,,,,,,
-8.66059098625632,41.2791038727685,406778600,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66049193284853,41.2791876609058,406778601,warehouse,,,,,,,,,,120,,,,,,,,,,,,Mosteiró,1,,,,Rua de Vila Verde,4485-912,,,,,,,,,,,,,
-8.66037624286783,41.2791565211606,406778599,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66038970054092,41.2792025898865,406778596,house,,,,,,,,,,120,,,,,,,,,,,,Mosteiró,2,,,,Rua de Vila Verde,4485-912,,,,,,,,,,,,,
-8.6606219171343,41.2792648971722,406778598,house,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
-8.66045298769104,41.2793034960366,406778597,house,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
-8.66030495052788,41.2792770731953,332105540,house,,,,,,,,,,99,,,,,,,,,,,,Mosteiró,1,,,,Rua de Vila Verde,4485-912,,,,,,,,,,,,,
-8.66004376121717,41.2794323138874,332105566,house,,,,,,,,,,725,,,,,,,,,,,,Mosteiró,,,,,Rua Costa Padrão,4485-908,,,,,,,,,,,,,
-8.66268776297646,41.2799221861995,397618267,greenhouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66263021095604,41.2800879965583,397618266,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.662410290917,41.280044160414,397618265,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66228864737598,41.2798820696027,404223418,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66209502617755,41.2799719777856,404223419,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66216661715923,41.2800533353328,404223415,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66265654912229,41.2802390584815,397618261,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66255376816024,41.2802293294722,397618262,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66240659771698,41.2802353740238,397618264,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66229566257413,41.2802566737505,397618263,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6618165829952,41.2798074211788,404223416,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66198803187109,41.2799311241211,404223417,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66007555270297,41.2801786304293,406778603,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65862479888536,41.2784736033129,332104700,house,,,,,,,,,,94,,,,,,,,,,,,Mosteiró,2,,,,Rua de Aldeia Nova,4485-910,,,,,,,,,,,,,
-8.65862949966149,41.2785832546483,332104679,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65891065578675,41.2788173884351,332105494,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65860183821407,41.2788273794043,332104664,house,,,,,,,,,,98,,,,,,,,,,,,Mosteiró,1,,,,Rua de Aldeia Nova,4485-910,,,,,,,,,,,,,
-8.65941879707799,41.2790885338667,332105522,house,,,,Casa Lourença,,,,,,685,,,,,,,,,,,red,Mosteiró,2,orange,,,Rua Costa Padrão,4485-908,,9 m,,,,,,,,,,,
-8.65986025909246,41.2795730242535,332105559,house,,,,,,,,,,735,,,,,,,,,,,,Mosteiró,,,,,Rua Costa Padrão,4485-908,,,,,,,,,,,,,
-8.65858888179949,41.2784057376843,332104704,house,,,,,,,,,,84,,,,,,,,,,,,Mosteiró,1,,,,Rua de Aldeia Nova,4485-910,,,,,,,,,,,,,
-8.65840011154647,41.2784598451374,332104795,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65845301935034,41.2785571279862,332104800,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65828362526818,41.2786117835634,332104878,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65816388808688,41.2783956157036,332105051,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65794301821554,41.2784048569771,397546820,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65813305697319,41.2786456569454,332104723,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65798033362955,41.2787129923837,332104725,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65783146159279,41.2784065308397,397546819,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65770192844801,41.2785036024563,397546821,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65764510790047,41.2789782390409,332101681,house,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
-8.65804934625993,41.2792993620324,332104657,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65758956336017,41.2791089171484,330365359,house,,,,,,,,,,525,,,,,,,,,,,light grey,Mosteiró,2,grey,hipped,,Costa Padrão,4485-908,,,,,,,,,,,,,
-8.65723943564123,41.2792302501803,331484988,house,,,,,,,,,,514,,,,,,,,,,,,Mosteiró,,,,,Rua Costa Padrão,4485-908,,,,,,,,,,,,,
-8.65996468415235,41.280188408277,372468065,house,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
-8.65981038083016,41.2805118545518,438529196,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66005904878077,41.2807112703189,438529193,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66001229488402,41.2807330389479,438529195,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65968428360231,41.2807393178448,438529194,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65974074004076,41.2808791496862,438529192,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66796572158227,41.2816350301347,407493286,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66763333931092,41.2819360334891,405891894,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66730963310105,41.2818304312132,407493289,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66725917467487,41.2819519344702,407493288,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66720787106114,41.2821210190817,407493287,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66660974473152,41.28290298698,405891896,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66642937713839,41.2829455882171,405891898,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66647933299697,41.2830726013499,405891899,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66432274449847,41.2822959344201,397546823,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66321587594422,41.2837560941044,769764152,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66179534623884,41.2823126292105,372466567,apartments,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
-8.66199499643278,41.282415190403,372466856,yes,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
-8.66129711183813,41.282213476542,372466655,apartments,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
-8.66084836965643,41.2815854937067,372467486,house,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
-8.66067215657221,41.2815336213604,372467569,house,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
-8.66070061061176,41.2816186595574,372467430,house,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
-8.66091129491553,41.2817636158463,372467514,house,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
-8.66081391183622,41.2817892261929,372467325,house,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
-8.66061622439098,41.2814462506959,372467348,house,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
-8.66090498666297,41.282403900318,407537274,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65936405627263,41.2813125487752,406778609,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6592420922861,41.2814630272206,406778610,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65912213754522,41.281511081604,406778611,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6592667761172,41.2815847464442,406778616,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65920776719976,41.2817113513719,406778614,warehouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65894634714808,41.2816713661439,406778612,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65969003514111,41.2821296426915,406778622,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65955340757311,41.2819064507857,406778613,warehouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65967826248649,41.2822347093114,406778621,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65918361879765,41.282373742456,406778624,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65822279092587,41.2816185313283,331485201,apartments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65767322518698,41.2820043829863,405896364,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65770416510252,41.2821212936762,405896363,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65748286953431,41.2819509892847,405896372,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65732451942352,41.2819262957443,405896373,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65733100057548,41.2820461316678,405896374,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65724142653891,41.2820749522344,438538114,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65762035883751,41.2824719552313,330367950,yes,,cafe,,Café Arões,,,,,,,,,,coffee_shop,,,,outside,,,,Mosteiró,,,,,Rua Central,,,,,,,wlan,,,,,,,
-8.65736254344763,41.2822651521548,331485202,apartments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65747407454854,41.282493153293,405896366,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65780724123035,41.2826578508331,397546812,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6574012130789,41.2825559308824,405896367,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65729811537962,41.2825812068417,405896368,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69876395940959,41.2924512997574,386578561,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69936141763133,41.2936099003587,399434449,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6991892699587,41.2936794222396,399434450,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69067516475751,41.2943390289379,259057101,yes,,pharmacy,,Farmacia da Árvore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69085732082588,41.2946097064345,259058104,yes,,townhall,,Junta de Freguesia de Modivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,village,,,,,,,,,
-8.69074280890504,41.2947068000937,259057100,yes,,hospital,,Clinica de Modivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,
-8.69260986441944,41.2951535373523,399434452,apartments,,,,,,,,,,,,,,,,,,,,,yellow,,2,orange,hipped,,,,,,,,,,,,,,,,
-8.6927907043767,41.2952865495437,399434451,apartments,,,,,,,,,,,,,,,,,,,,,yellow,,2,orange,hipped,,,,,,,,,,,,,,,,
-8.69736114706128,41.300268442557,135458139,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69573120371449,41.3007801728526,135458144,yes,,,,LACTOGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69180592081206,41.2994305897838,318484190,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69358189580262,41.3004191021734,318484189,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69243562399066,41.3008785472028,318484191,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70079610729785,41.3035122950526,318483742,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70012047163928,41.3037742979778,318483744,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69976828530644,41.3032272882644,318483746,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69887054353148,41.3036870767013,318482566,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70035015886037,41.3058717981154,318482555,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69969355636435,41.3045604981082,318482553,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69848894848336,41.3050416270208,318482561,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69766535214355,41.3054909539416,318482564,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70073973421622,41.30782212886,318482554,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69973511029885,41.3071273073926,318482565,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69913332102126,41.3081546229842,318482552,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69820965389775,41.3064437682947,318482560,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69828533363667,41.3071014940546,318482556,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67911786607094,41.2884106274328,258993705,yes,,school,,Escola Primária da Carrapata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67411671532615,41.2879103542361,399435056,school,,,,Infantário de Vilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67392297559572,41.2879937459666,409043234,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67416115657047,41.2880021444361,259061021,yes,,townhall,,Junta de Freguesia de Vilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,village,,,,,,,,,
-8.67410552703812,41.2880090493567,399435053,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67404752868244,41.2879983949577,409043232,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6738329,41.287996,409043236,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67539032677881,41.2905369378449,409043246,apartments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67495507472443,41.2906177362652,409043248,apartments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67462509548358,41.2910273550875,409043250,apartments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67326544417812,41.2871202955502,409043192,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67156653843813,41.2874678497446,409043225,house,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
-8.67270214480434,41.2884800000891,409043229,apartments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.672548,41.28858,409043230,apartments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6714688864093,41.2882033523347,409043195,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6713383613364,41.2884185826292,409043227,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67042045366382,41.2879191000481,409043220,house,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
-8.67029226137513,41.2879849125684,409043223,house,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
-8.67019125,41.28825965,409043211,church,,,,,,,,,,,,,,,,,,,,,,,,orange,pyramidal,,,,,27.5 m,,,,,,4 m,,,,,
-8.67007163924437,41.2882396071608,409043209,church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67004265943413,41.2883113402117,409043216,church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66992591783625,41.2882240999313,409043218,church,,,,,,,,,,,,,,,,,,,,,,,,orange,lean_to,,,,,5 m,,,,,,,,,,,
-8.66990326748556,41.2883079952424,409043214,church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6699991575116,41.2885041045624,399436193,chapel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67117990177962,41.2895069000316,330894553,yes,,cafe,,Princesa de Vilar,,,,,,,,,,coffee_shop,,,,no,,,,,,,,,,,,,,,,wlan,,,,,,,
-8.65822925145892,41.2907595500098,321130900,commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65689050748217,41.2779790380662,397546789,house,,,,,,,,,,120,,,,,,,,,,,,Mosteiró,,,,,Rua de Caselo,4485-907,,,,,,,,,,,,,
-8.65678193173931,41.2779206453998,397546791,house,,,,,,,,,,115-117,,,,,,,,,,,,Mosteiró,1,,,,Rua de Caselo,4485-907,,,,,,,,,,,,,
-8.65679998617138,41.2780147938697,397546790,house,,,,,,,,,,100,,,,,,,,,,,,Mosteiró,1,,,,Rua de Caselo,4485-907,,,,,,,,,,,,,
-8.65660549779224,41.2779900262533,397546792,house,,,,,,,,,,85,,,,,,,,,,,,Mosteiró,,,,,Rua de Caselo,4485-907,,,,,,,,,,,,,
-8.65669910414805,41.2780707034983,397546793,house,,,,,,,,,,94,,,,,,,,,,,,Mosteiró,,,,,Rua de Caselo,4485-907,,,,,,,,,,,,,
-8.65665640032346,41.278149603728,397546794,house,,,,,,,,,,90,,,,,,,,,,,,Mosteiró,,,,,Rua de Caselo,4485-907,,,,,,,,,,,,,
-8.65646325678059,41.27778910729,397546797,roof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65644153328032,41.2779903902518,397546798,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65651124983674,41.2780643493177,397546795,house,,,,,,,,,,85,,,,,,,,,,,,Mosteiró,2,,,,Rua de Caselo,4485-907,,,,,,,,,,,,,
-8.65646783786957,41.2781351450675,397546796,house,,,,,,,,,,85,,,,,,,,,,,,Mosteiró,1,,,,Rua de Caselo,4485-907,,,,,,,,,,,,,
-8.65207648946198,41.2782974080507,407317669,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65672435880965,41.2787132913982,331484924,house,,,,,,,,,,465,,,,,,,,,,,,Mosteiró,,,,,Rua Costa Padrão,4485-908,,,,,,,,,,,,,
-8.6569321987997,41.2788077107743,407077844,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65705004775515,41.2788672994692,331484865,house,,,,,,,,,,485,,,,,,,,,,,,Mosteiró,,,,,Rua Costa Padrão,4485-908,,,,,,,,,,,,,
-8.6568044,41.2788192,331484976,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65684005,41.27903005,331485187,house,,,,,,,,,,484,,,,,,,,,,,,Mosteiró,2,,,,Rua Costa Padrão,4485-908,,,,,,,,,,,,,
-8.65620901069945,41.2788704373665,407317648,house,,,,,,,,,,,,,,,,,,,,,,Mosteiró,,,,,Rua Costa Padrão,4485-908,,,,,abandoned,,,,,,,,
