X,Y,osm_id,building,power,amenity,brand,name,layer,shop,tourism,tower:type,access,addr:housenumber,leisure,office,substation,cuisine,brand:wikipedia,brand:wikidata,takeaway,smoking,wheelchair,old_name,building:colour,addr:city,building:levels,roof:colour,roof:shape,roof:orientation,addr:street,addr:postcode,roof:material,height,unisex,townhall:type,status,internet_access,emergency,roof:height,building:height,surveillance,surveillance_1,craft,alt_name
-8.6560348076409,41.2790163014927,407075356,house,,,,,,,,,,394,,,,,,,,,,,,Mosteiró,,,,,Rua Costa Padrão,4485-908,,,,,,,,,,,,,
-8.65707516133738,41.2791488998368,331485063,house,,,,,,,,,,510,,,,,,,,,,,,Mosteiró,,,,,Rua Costa Padrão,4485-908,,,,,,,,,,,,,
-8.65710027688107,41.2793793918913,407077849,garage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65682699404649,41.2791207978759,438533352,garage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65609959332011,41.2791294053196,407075359,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6556186822791,41.2787984369092,331485443,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65526018055387,41.278838433047,397618289,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65538278870054,41.2790632148474,397618288,house,,,,,,,,,,355,,,,,,,,,,,,Mosteiró,,,,,Rua Costa Padrão,4485-908,,,,,,,,,,,,,
-8.65580442227981,41.2790493973619,407075361,house,,,,,,,,,,374,,,,,,,,,,,,Mosteiró,,,,,Rua Costa Padrão,4485-908,,,,,,,,,,,,,
-8.65554757049133,41.2791873858787,407075360,house,,,,,,,,,,7,,,,,,,,,,,,Mosteiró,,,,,Rua de Figueiras,4485-907,,,,,,,,,,,,,
-8.65572568276025,41.2793500175332,407075363,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65535467346247,41.2792050787521,407075346,house,,,,,,,,,,322,,,,,,,,,,,,Mosteiró,1,,,,Rua Costa Padrão,4485-908,,,,,,,,,,,,,
-8.65522873046751,41.2790912307789,397618290,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65538368306504,41.2792700726331,438533355,garage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65528725200359,41.2792864854007,407075347,house,,,,,,,,,,320,,,,,,,,,,,,Mosteiró,,,,,Rua Costa Padrão,4485-908,,,,,,,,,,,,,
-8.65525597048302,41.2794016807221,407075349,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65538760963044,41.2796120967853,407075344,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65509629749668,41.2792998031789,407075348,house,,,,Casa do Chascada,,,,,,290,,,,,,,,,,,,Mosteiró,,,,,Rua Costa Padrão,4485-908,,,,,,,,,,,,,
-8.65505712632521,41.2794181984652,407075350,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65489844156346,41.2792690529366,407075351,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65507396403805,41.2796249167275,407075343,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65476976400755,41.2795981571138,407075345,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65505958853981,41.279844585471,407075342,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6539850954108,41.2790535740297,407317652,house,,,,,,,,,,230,,,,,,,,,,,,Mosteiró,1,,,,Rua Costa Padrão,4485-908,,,,,,,,,,,,,
-8.65332691530406,41.2786700463884,397618278,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6534000006717,41.2787536481829,397618277,house,,,,,,,,,,171,,,,,,,,,,,,Mosteiró,2,,,,Rua Costa Padrão,4485-908,,,,,,,,,,,,,
-8.653280806958,41.2787476759085,397618279,house,,,,,,,,,,155,,,,,,,,,,,,Mosteiró,1,,,,Rua Costa Padrão,4485-908,,,,,,,,,,,,,
-8.65416844752975,41.27910047181,407317651,house,,,,,,,,,,230,,,,,,,,,,,,Mosteiró,2,,,,Rua Costa Padrão,4485-908,,,,,,,,,,,,,
-8.65295899010448,41.2787295943156,397618280,house,,,,,,,,,,185,,,,,,,,,,,,Mosteiró,,,,,Rua Costa Padrão,4485-908,,,,,,,,,,,,,
-8.65279463876733,41.2786345144648,397618281,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65275085212478,41.2787127820066,397618282,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65262713567233,41.2786718432636,397618283,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65249336362136,41.2786413643881,397618284,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65219421414428,41.2785393018935,372468369,apartments,,,,,,,,,,75,,,,,,,,,,,,Mosteiró,3,,,,Rua Costa Padrão,4485-908,,,,,,,,,,,,,
-8.6523488768431,41.2785681343344,372468375,house,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
-8.6524005156812,41.2786300041067,372468371,house,,,,,,,,,,83,,,,,,,,,,,,Mosteiró,2,,,,Rua Costa Padrão,4485-908,,,,,,,,,,,,,
-8.65229496389315,41.2788066168649,397618285,house,,,,,,,,,,70,,,,,,,,,,,,Mosteiró,1,,,,Rua Costa Padrão,4485-908,,,,,,,,,,,,,
-8.65177120850118,41.2789949525267,407317675,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65170509822543,41.2789190249207,397618286,house,,,,,,,,,,14,,,,,,,,,,,,Mosteiró,,,,,Rua Costa Padrão,4485-908,,,,,,,,,,,,,
-8.65157004563378,41.2790416491472,407317674,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65152214837665,41.2789180692006,397618287,apartments,,,,,,,,,,10,,,,,,,,,,,,Mosteiró,2,,,,Rua Costa Padrão,4485-908,,,,,,,,,,,,,
-8.64996469317117,41.2786051571405,407537279,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65028763693642,41.278773772552,407537280,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65703141384613,41.2820532487687,405896377,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65682473344907,41.2819709826698,405896376,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65676961658192,41.282159588521,405896378,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6570848497534,41.2823381555537,397546813,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65697781802833,41.2823397718785,397546814,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65709231178197,41.2825158477609,397546815,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65700027669163,41.2825248622678,407300157,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65687932286671,41.2827038220881,397546817,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.657086574336,41.2827425432941,405896369,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65698111126218,41.2827811394447,405896370,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65686436335602,41.2825561469034,397546816,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65653024609019,41.2827682717542,405896371,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6564012729858,41.2830660466707,407300120,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65636369803322,41.2831977839446,407300122,warehouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6559294094366,41.2830764036638,407300130,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65589937300549,41.283181723191,407300138,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65593052315704,41.283243736303,407300135,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65580323677436,41.2830993476991,407300124,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65559483597295,41.2831643863589,407300126,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65581498936139,41.2832241645345,407300128,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65506052344672,41.2833720890219,331485233,apartments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65277441585022,41.2824689004942,407534118,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65407640396006,41.2831593173018,405896352,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6539550059849,41.2832401459045,405896353,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65382971703482,41.2831583011169,405896355,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65370791043092,41.2831925807405,405896354,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65397717879344,41.2833268198114,407535921,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65406515665101,41.2833567445362,405896351,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65397578629594,41.2834722765325,405896350,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65437175935524,41.2837279242813,407300147,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65372602116847,41.2834790024734,405896349,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65353848453163,41.2834978534884,407535915,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65372774877393,41.2836533569157,407300150,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65337439559997,41.2836258782282,405896348,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65339775189239,41.2837784964918,405896358,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6531128,41.28370955,405896347,house,,,,,,,,,,3,,,,,,,,,,,,Vilar e Mosteiró,2,,,,Travessa D.Maria II,4485-904,,,,,,,,,,,,,
-8.65294983792563,41.2827636118977,407535918,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65177440871132,41.28312634985,407496273,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65279125585511,41.2834262701592,407535917,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65280575,41.28362245,405896346,house,,,,,,,,,,3,,,,,,,,,,,,Vilar e Mosteiró,,,,,Travessa D.Maria II,4485-904,,,,,,,,,,,,,
-8.65179696934375,41.2832827897435,407496272,house,,,,,,,,,,2,,,,,,,,,,,,Vilar e Mosteiró,,,,,Largo de Arões,4485-900,,,,,,,,,,,,,
-8.65196096594962,41.2837868507155,332101643,yes,,,,balneários,,,,,,,sports_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65451183642711,41.2840725483972,407300154,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.653209470765,41.2839879839232,405896356,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65342398532704,41.2841491651279,405896357,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65364443663886,41.2843871062385,407493303,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65346792090878,41.2842799247656,407493302,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65324806327408,41.2842699468454,407493301,house,,,,,,,,,,,,,,,,,,,,,white,Vilar e Mosteiró,2,orange,pyramidal,,Largo de Arões,,,,,,,,,2.5 m,7 m,,,,
-8.65323489058743,41.2844902454302,407493304,stable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65344404962186,41.284562349964,407493305,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6531824,41.28471245,407535931,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65218882723815,41.2839838648232,407493297,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65189878386984,41.2840295629436,407493298,yes,,,,Bancadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65248703385024,41.2850463574219,407493300,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65223536325601,41.2846178480456,407496263,house,,,,,,,,,,140,,,,,,,,,,,,Vilar e Mosteiró,2,orange,gabled,,Rua Central,4485-932,,,,,,,,,,,,,
-8.65011948133529,41.281730849738,397546807,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.64958545568446,41.281702850169,397546806,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.64908378306603,41.281634527518,397546810,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65153398912825,41.2828266779105,407496271,house,,,,,,,,,,225,,,,,,,,,,,,Vilar e Mosteiró,,,,,Travessa D.Maria II,4485-904,,,,,,,,,,,,,
-8.65131878110946,41.2831362429468,407496262,house,,,,,,,,,,195,,,,,,,,,,,,Vilar e Mosteiró,,,,,Travessa D.Maria II,4485-904,,,,,,,,,,,,,
-8.65088724456493,41.2829384497381,407496278,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6508899234385,41.2830511417198,407496277,house,,,,,,,,,,155,,,,,,,,,,,,Vilar e Mosteiró,1,,,,Travessa D.Maria II,4485-904,,,,,,,,,,,,,
-8.65169905,41.28349835,407496260,house,,,,,,,,,,20,,,,,,,,,,,,Vilar e Mosteiró,2,,,,Largo de Arões,4485-900,,,,,,,,,,,,,
-8.65161677721055,41.283492208297,407496261,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65109046868752,41.2832277241496,407535936,house,,,,Abandonado,,,,,,,,,,,,,,,,,,Vilar e Mosteiró,1,,,,Travessa D.Maria II,4485-904,,,,,,,,,,,,,
-8.6516734819918,41.2835944535477,407496259,house,,,,Casa da Silva,,,,,,20,,,,,,,,,,,,Vilar e Mosteiró,2,,,,Largo de Arões,4485-900,,,,,,,,,,,,,
-8.65166251688905,41.2836699350693,407496258,house,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,abandoned,,,,,,,,
-8.6516721642176,41.2838546776592,407496256,house,,,,,,,,,,46,,,,,,,,,,,,Vilar e Mosteiró,,,,,Largo de Arões,4485-900,,,,,,,,,,,,,
-8.65088955,41.28319545,407535935,house,,,,,,,,,,154,,,,,,,,,,,,Vilar e Mosteiró,2,,,,Travessa D.Maria II,4485-904,,,,,,,,,,camera,outdoor,,
-8.65033063920281,41.283230672271,407535933,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.64921742338658,41.2827992051,407539809,house,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
-8.64915919268333,41.2832639807058,407539810,house,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
-8.64903302878075,41.283248921412,407539811,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.64856323834624,41.2812309504138,407539779,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.64869321335013,41.2817622960034,397546809,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.64859723515843,41.2821124320912,397546808,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.64856823979326,41.2831227498783,407539802,house,,,,,,,,,,260,,,,,,,,,,,,Vilar e Mosteiró,1,,,,Rua D.Maria II,4485-902,,,,,,,,,,,,,
-8.64886804710544,41.2835309366581,407539799,house,,,,,,,,,,200,,,,,,,,,,,,Vilar e Mosteiró,1,,,,Rua D.Maria II,4485-902,,,,,,,,,,,,,
-8.65171332579569,41.2839667495459,407496257,house,,,,,,,,,,72,,,,,,,,,,,,Vilar e Mosteiró,1,,,,Largo de Arões,4485-900,,,,,,,,,,,,,
-8.65165283423858,41.2840928765873,407496255,house,,,,,,,,,,72,,,,,,,,,,,,Vilar e Mosteiró,2,,,,Largo de Arões,4485-900,,,,,,,,,,,,,
-8.65170029822804,41.2842563500542,407496254,house,,,,,,,,,,94,,,,,,,,,,,,Vilar e Mosteiró,2,,,,Largo de Arões,4485-900,,,,,,,,,,,,,
-8.6516801348575,41.2843408928992,407496253,house,,,,,,,,,,114,,,,,,,,,,,,Vilar e Mosteiró,2,,,,Largo de Arões,4485-900,,,,,,,,,,,,,
-8.65170082439244,41.2844200962312,407496252,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65169644975344,41.2844941992444,407496251,house,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
-8.64939474083109,41.2840818488387,407539794,house,,,,,,,,,,180,,,,,,,,,,,,Vilar e Mosteiró,2,,,,Rua D.Maria II,4485-902,,,,,,,,,,,,,
-8.64961354550121,41.2843436999144,407496249,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.64976774858427,41.2845653999624,407496250,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6499601,41.28481975,407539795,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6515829,41.2853412,747504534,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.64879903306998,41.2839144911972,407539800,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65160340383913,41.2876453537914,407535924,greenhouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65025072225439,41.2879947001616,445766786,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.64993285,41.2883024,445766787,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.64967769162073,41.2885926247396,445766788,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.64858382470408,41.2894999991656,445766800,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.71417745732215,41.3148402500492,386440231,yes,,,,,,,,,,,,,,,,,,,,,,,,,hipped,along,,,roof_tiles,,,,,,,,,,,,
-8.71416965211426,41.3155606499759,386578558,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70451688883728,41.309096503132,318483110,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70258205941605,41.3086733301028,318482562,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7040001545001,41.309343532619,318483108,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70330253613991,41.3095921040665,318483109,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70267328821981,41.3096303971563,318483105,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70176170995524,41.3088065050754,318482551,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70207080491774,41.3098107453477,318483107,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7037499929707,41.311027879765,318483648,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.702770488785,41.3110717541471,318483651,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70245289484753,41.3116720725392,318483650,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7014517085891,41.3118234717575,318483649,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.71309715,41.31991685,386440230,roof,,car_wash,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.71257632981712,41.3198808497461,250345010,commercial,,,,Evasion Kiosk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.71270326121614,41.3199896002979,386440229,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.71280116648594,41.3201012517932,386440212,roof,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.71339775073008,41.3203999920198,250346988,commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.71220448489947,41.3223117999802,350968824,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.71725132952675,41.3236885499663,271093651,industrial,,,,Nanium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.71387646891544,41.3230730998405,386440250,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.71280508329318,41.3234798500059,386440241,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.71362585114451,41.323879599999,386440256,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.712543,41.3243078,386440227,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.71883249693671,41.3259706513353,271093650,yes,,,,DB Schenker,,,,,,,,company,,,,,,,,,,,,,,,Rua de Beche,,,,,,,,,,,,,,
-8.7174988,41.32611355,436206980,warehouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7123368,41.32530075,288658059,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,boatbuilder,
-8.71264226021817,41.3256445999836,288657878,commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7117651,41.32008965,386440220,yes,,,,,,,,,,,,,,,,,,,,,,,,,hipped,along,,,roof_tiles,,,,,,,,,,,,
-8.71130100229454,41.3240469999983,386440248,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7120425,41.32472915,386440247,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70540311899265,41.3203867500803,386578549,roof,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70499526228507,41.3199338087526,386578556,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70440637479903,41.3200915046631,266448488,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70083247264242,41.3089031155174,318482559,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69859950299497,41.3086613983459,318482558,industrial,,,,"Ach Brito & CA., S.A.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69469966337944,41.3184040484505,445024621,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69451810734693,41.3185382020008,445024622,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6943458910143,41.3185902712091,445024625,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69401798687024,41.3186795789824,445024626,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69481558151645,41.3197526156649,445024628,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69525625867527,41.3236197885974,266451350,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69551228462229,41.3240077842237,256370758,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69517561807947,41.3240130144241,256370787,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65377636687721,41.3144618455133,353078545,industrial,,,,Nelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nelo Kayak
